caseInfo,length,totalWeightG,totImpulseNs,availability,type,designation,propWeightG,infoUrl,delays,updatedOn,maxThrustN,manufacturerAbbrev,certOrg,manufacturer,motorId,burnTimeS,propInfo,commonName,avgThrustN,impulseClass,diameter,sparky,dataFiles
,1473,7268,5592,OOP,hybrid,5592M700-P,,,,2019-04-17,1927.85,WCH,Canadian Association of Rocketry,West Coast Hybrids,5f4294d20002310000000204,8.47,,M700,660,M,75,False,1
RMS-75/6400,801,5644.8,5600,regular,reload,M1550R,3170,,P,2019-04-17,2180,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001aa,3,Redline,M1550,1550,M,75,False,2
Pro75-4G,621,4524,5603.7,regular,reload,5604M1830-P,2542,http://pro38.com/products/pro75/motor/MotorData.php?prodid=5604M1830-P,,2019-04-17,2342.3,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003e0,3.07,C-Star,M1830,1826.5,M,75,False,2
,1372,4876,5675.6,regular,hybrid,M1491-BM,664,,,2019-04-17,5705.6,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d2000231000000020c,3.35,,M1491,1693,M,76,False,1
75/6000,787,5620,5705,OOP,reload,M1665WC,2950,,,2019-04-17,2298.79,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d20002310000000280,3.42,White Cloud,M1665,1666.25,M,75,False,1
AMW 75-6000,785,5403,5710.54,OOP,reload,WT-75-6000,2927.3,http://nar.org/SandT/pdf/Animal/M1350.pdf,,2019-04-17,1662.71,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001a6,4.23,White Wolf,M1350,1349.97,M,75,False,2
,775,,5763.6,OOP,reload,M1130S,3069.1,,,2019-04-17,,Kosdon,"Tripoli Rocketry Association, Inc.",Kosdon TRM,5f4294d2000231000000036b,4.9,Slow,M1130,1169.5,M,76,False,0
RMS-75/5120,665,4715,5783,regular,reload,M1780NT,2560,,P,2020-11-26,3056,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d2000231000000030b,3.1,New Blue Thunder,M1780,1859,M,75,False,3
AMW 75-6000,785,,5800,OOP,reload,RR-75-6000,3000,http://nar.org/SandT/pdf/Animal/M1480.pdf,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001a9,3.9,Red Rhino,M1480,1480,M,75,False,2
Pro75-5G,757,5698,5880.2,regular,reload,5880M1160-P,3454,http://pro38.com/products/pro75/motor/MotorData.php?prodid=5880M1160-P,,2019-04-17,1381.7,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003e2,5.07,Green3,M1160,1160.2,M,75,False,2
AMW 75-6000,781,4500,5920,OOP,reload,GG-75-6000,3375,,,2019-04-17,2269,AMW,"Tripoli Rocketry Association, Inc.",Animal Motor Works,5f4294d200023100000001af,3,Green Gorilla,M1850,1850,M,75,False,3
Pro75-6G,893,5993,5933.4,regular,reload,5933M1770-P,3520,,P,2019-04-17,2195.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002d3,3.34,Skidmark,M1770,1776.8,M,75,True,2
,775,,5947,OOP,reload,M2240F,3057.8,,,2019-04-17,,Kosdon,"Tripoli Rocketry Association, Inc.",Kosdon TRM,5f4294d2000231000000036c,2.55,Fast,M2240,2349.8,M,76,False,0
RMS-75/6400,801,5125,5964,regular,reload,M650W,3351,https://nar.org/SandT/pdf/Aerotech/M650W.pdf,P,2022-07-23,1475,AeroTech,National Association of Rocketry,AeroTech,5f4294d200023100000001d7,9.13,White Lightning,M650,656,M,75,False,2
75/7600,1039,6918,5973,OOP,reload,M1610BL,3674,,P,2019-04-17,2206,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d20002310000000308,3.71,Black Lightning,M1610,1613,M,75,True,1
75/6000,785,5443,6032,OOP,reload,M1952BT,2970,,P,2019-04-17,2692,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d20002310000000438,3.09,Blue Typhoon,M1952,1952,M,75,False,1
,1524,10432,6034,regular,hybrid,M2700-BS,1730,,,2019-04-17,5483.6,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d200023100000001bc,2.3,,M2700,2644.75,M,98,False,2
Pro75-5G,757,5231,6041.7,regular,reload,6026M1670-P,2130,,P,2019-04-17,2232.1,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000296,3.63,Blue Streak,M1670,1667.8,M,75,False,2
98 60 XF BG (5300CC),1524,10704,6059.8,regular,hybrid,M2800-BG,2210,,,2019-04-17,4963.6,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d200023100000001bd,2.3,,M2800,2569.5,M,98,False,2
AMW 75-6000,785,,6100,OOP,reload,BB-75-6000,2733,http://nar.org/SandT/pdf/Animal/M1900.pdf,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001b0,2.85,Blue Baboon,M1900,1900,M,75,False,2
Pro75-5G,757,5018,6117.8,regular,reload,6118M3100-P,2903,,,2019-04-17,3709.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000313,1.99,White Thunder,M3100,3075,M,75,False,2
Pro75-5G,757,5416,6132,regular,reload,6128M1810-P,3196,,P,2019-04-17,2158.6,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002a3,3.39,Red Lightning,M1810,1811.3,M,75,False,2
RMS-98/5120,782,,6159,OOP,hybrid,M845H,3433,,,2022-06-15,,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d2000231000000019a,7.29,,M845,845,M,98,False,2
Pro75-5G,757,5223,6162,regular,reload,6162M1675-P,3019,,,2019-04-17,2499.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000314,3.68,Pink,M1675,1674.1,M,75,False,2
Pro75-5G,757,5302,6251,regular,reload,6251M1400-P,2992,,,2021-06-13,2291.75,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000001a7,4.47,Classic,M1400,1398,M,75,False,3
Pro75-5G,757,5774,6268.3,regular,reload,6268M1401-P,3508,http://pro38.com/products/pro75/motor/MotorData.php?prodid=6268M1401-P,,2019-04-17,1669.5,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003e1,4.49,White,M1401,1396.1,M,75,False,1
Pro75-6G,893,7191,6286.6,regular,reload,6287M2075-P,3982,,P,2019-04-17,3452.5,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000374,3.03,Smoky Sam,M2075,2074.8,M,75,False,2
76/6000,787,5533.83,6303,regular,reload,M1882-LW,3130,,,2019-04-17,2860,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d200023100000001ae,3,Loki White,M1882,1882,M,76,False,2
,1166,,6334,OOP,hybrid,3500CCRGMFX-M1015FX,3250,,,2019-04-17,,Hypertek,"Tripoli Rocketry Association, Inc.",Hypertek,5f4294d200023100000001a2,6.24039408866995,,M1015,1015,M,98,False,1
AMW 75-7600,1039,,6350,OOP,reload,SK-75-7600,3766,http://nar.org/SandT/pdf/Animal/M2200.pdf,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001b4,2.85,Skidmark,M2200,2200,M,75,True,1
,1166,,6421,OOP,hybrid,3500CCRGM-M956,3162,,,2019-04-17,,Hypertek,"Tripoli Rocketry Association, Inc.",Hypertek,5f4294d2000231000000019c,6.71652719665272,,M956,956,M,98,False,1
h 3716 cc (M700),1828,3288,6463.49,regular,hybrid,M900,3288,,,2019-04-17,1945.28,RATT,"Tripoli Rocketry Association, Inc.",R.A.T.T. Works,5f4294d2000231000000019b,12.3,,M900,900,M,64,False,1
76/6000,785,5530,6502,regular,reload,M2550-LB,3130,,P,2019-04-17,,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d2000231000000024f,2.5,Loki Blue,M2550,2550,M,76,False,2
76/6000,784,5630,6535,regular,reload,M1650LC,3230,,P,2019-04-17,3719,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d20002310000000435,4,Cocktail,M1650,1648,M,76,False,2
98 60 M BG(5300CC),1524,10683,6546.79,regular,hybrid,M1575-BG,2210,,,2019-04-17,2965,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d200023100000001ab,4.2,,M1575,1556.4,M,98,False,2
RMS-75/6400,801,5644.8,6713.5,regular,reload,M1315W,3499.4,,P,2023-03-11,2362,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001a5,5.4,White Lightning,M1315,1248,M,75,False,2
Pro75-5G,757,5657,6738.2,regular,reload,6438M1300-P,3437,,P,2019-04-17,2826.9,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002e0,4.94,Imax/Dual Thrust,M1300,1303.9,M,75,False,2
ABC 75-7600,1039,7129,6774.6,regular,reload,6774M2050-P,3870,,,2021-06-13,2554.4,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d20002310000000301,3.31,Skidmark,M2050,2049.8,M,75,True,2
Pro75-6G,803,5778.5,6800,regular,reload,6800M3700-P,3019,,P,2019-04-17,4158,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000373,1.83,White Thunder,M3700,3710,M,75,False,2
Pro75-5G,757,5906,6819.4,regular,reload,6819M1540-P,3624.4,,P,2019-04-17,2328.8,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002a1,4.44,Imax,M1540,1537,M,75,False,2
Pro75-6GXL,1025,7039.5,6827.3,regular,reload,6827M2080-P,4107,,P,2019-04-17,2611.3,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003ac,3.28,Skidmark,M2080,2081.5,M,75,True,2
RMS-98/7680,597,7098,6891,regular,reload,M1305M,4080,,P,2019-04-17,2098,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000003cc,4.8,Metalstorm,M1305,1406,M,98,True,2
75/7600,1039,7058,6957.99,OOP,reload,M1085WC,3810,,,2019-04-17,2267.46,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d20002310000000429,7,White Cloud,M1085,1085,M,75,False,1
RMS-98/7680,579,6917.12,7084,regular,reload,M1600R,4026,,P,2019-04-17,1917,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001ac,4,Redline,M1600,1600,M,98,False,2
76/8000,1038,7189,7296,regular,reload,M1969SF,4266,,P,2019-04-17,2447,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d2000231000000043c,3.7,Spitfire,M1969,1966,M,76,True,2
RMS-98/7680,597,6622,7301,regular,reload,M4500ST,3425,,P,2020-11-25,5549,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000445,1.6,Super Thunder,M4500,4533,M,98,False,1
AMW 75-7600,1039,7173,7310,OOP,reload,M3500R,4341,,,2019-04-17,4076,KBA,National Association of Rocketry,Kosdon by AeroTech,5f4294d20002310000000242,2.11,Redline,M3500,3469,M,75,False,2
Pro98-3G,548,6503,7312.4,regular,reload,7312M4770-P,3579,,,2019-04-17,6053.4,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d2000231000000022d,1.53,Vmax,M4770,4770.2,M,98,False,1
,787,5577.6,7320,OOP,reload,M1000,3511.2,,,2019-04-17,2425,Ellis,"Tripoli Rocketry Association, Inc.",Ellis Mountain,5f4294d2000231000000019f,7,,M1000,1000,M,76,False,2
AMW 75-7600,1039,6720,7367,OOP,reload,ST-75-7600,3819,,,2019-04-17,4387,AMW,"Tripoli Rocketry Association, Inc.",Animal Motor Works,5f4294d200023100000001be,2.49,Super Tiger,M3000,3000,M,75,False,2
,557,6998,7369,regular,SU,M1340W,4035.9999999999995,,P,2019-04-17,1865,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000454,5.5,White Lightning,M1340,1340,M,98,False,2
Pro75-6G,893,6071,7388,regular,reload,7388M2045-P,3547,,,2021-06-13,2951.8,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000300,3.61,Blue Streak,M2045,2046.6,M,75,False,2
Pro98-3G,548,6673,7441,regular,reload,7441M1060-P,3622,,,2019-04-17,1495.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000001fe,7.23,Classic,M1060,1057.3,M,98,False,2
Pro98-3G,548,6693,7441,regular,reload,7400M520-P,3658,,,2021-06-13,1184.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000197,13.81,Classic,M520,542,M,98,False,2
Pro98-3G,579,6250,7450,regular,reload,7450M2505-P,3339,,,2021-06-13,2952.61,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000001b9,3,White Thunder,M2505,2491.02,M,98,False,2
Pro75-6G,893,6324,7455.4,regular,reload,7455M2150-P,3835,,,2021-06-13,2614.1,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002ff,3.47,Red Lightning,M2150,2147,M,75,False,2
,1038,,7512.8,OOP,reload,M1845S,3882.2,,,2019-04-17,,Kosdon,"Tripoli Rocketry Association, Inc.",Kosdon TRM,5f4294d2000231000000036e,3.83,Slow,M1845,1952.2,M,76,False,0
Pro75-6G,879.3,6954,7521.2,regular,reload,7521M840-P,4249,,P,2019-04-17,2042.5,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003bf,9,White,M840,837.9,M,75,False,2
98/11000,870,9801,7532,OOP,reload,M1465BL,4992,,P,2019-04-17,2219,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d200023100000003ca,5.11,Black Lightning,M1465,1465,M,98,True,1
98/11000,870,9801,7532.96,OOP,reload,M1565BL,4992,,,2019-04-17,2218.95,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d2000231000000042b,5.11,Black Lightning,M1565,1565,M,98,True,0
Pro75-6G,893,6076,7544.6,regular,reload,7545M1590-P,3590,,,2019-04-17,2499.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000315,4.74,Classic,M1590,1592.4,M,75,False,2
RMS-75/7680,935.9,7008,7561,regular,reload,M685W,4320,,P,2019-04-17,1517,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000003f0,11.5,White Lightning,M685,657,M,75,False,2
,1041,,7565.7,OOP,reload,M3200F,3895.8,,,2019-04-17,,Kosdon,"Tripoli Rocketry Association, Inc.",Kosdon TRM,5f4294d2000231000000036f,2.35,Fast,M3200,3201.6,M,76,False,0
Pro98-3G,548,6718,7579,regular,reload,7579M1520-P,2981,,,2021-06-13,1824.9,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002fa,4.97,Blue Streak,M1520,1526,M,98,False,2
Pro98-3G,548,7411,7649.3,regular,reload,7649M1290-P,4295,,P,2019-04-17,1562.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003b2,5.94,White,M1290,1288,M,98,False,2
RMS-75/7680,923,6032,7658.6,regular,reload,M1850W,4122,,P,2024-01-23,4489.4,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001cd,4.01,White Lightning,M1850,1909.6,M,75,False,4
RMS-98/7680,597,6451.2,7716.5,regular,reload,M2400T,3692.6,,P,2019-04-17,3401.6,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001b6,3.2,Blue Thunder,M2400,2400,M,98,False,2
RMS-98/7680,579,6916.22,7755.5,regular,reload,M1419W,4077,,P,2019-04-17,1590.9,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001a8,7.1,White Lightning,M1419,1419,M,98,False,2
AMW 75-7600,1039,7551.5,7784.4,OOP,reload,GG-75-7600,4248,http://nar.org/SandT/pdf/Animal/M2500.pdf,,2019-04-17,2995.51,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001b7,3.11,Green Gorilla,M2500,2501.38,M,75,False,2
RMS-98/7680,598,6918,7802,regular,reload,M2100G,3948,,P,2019-04-17,,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000213,3.7,Mojave Green,M2100,2100,M,98,False,2
AMW 75-7600,1039,7615,7813,OOP,reload,M1450W,4150,,P,2020-01-27,2134,KBA,National Association of Rocketry,Kosdon by AeroTech,5f4294d200023100000001df,5.46,White Lightning,M1450,1432,M,75,False,2
75/7600,1039,7058,7897.7,OOP,reload,M2925WC,3810,,,2019-04-17,4532.2,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d2000231000000042a,2.71,White Cloud,M2925,2925,M,75,False,1
Pro98-4G,702,8273,8088.9,regular,reload,8088M1790-P,4706,,,2021-06-13,2092.7,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002f7,4.53,Skidmark,M1790,1786,M,98,True,2
AMW 98-11000,870,,8115,OOP,reload,SK-98-11000,4945.2,,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001ad,4.68,Skidmark,M1730,1730,M,98,True,2
Pro75-6GXL,1025,7878.3,8186.7,regular,reload,8187M1545-P,4835,,P,2019-04-17,1840.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003ad,5.29,Green3,M1545,1547.3,M,75,False,2
RMS-98/10240,751,9162,8207.7,regular,reload,M1800FJ,5599,,P,2019-04-17,3956,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000248,4.5,Black Max,M1800,1833.29,M,98,False,2
ABC 75-7600,1039,7237,8212.1,regular,reload,8212M1630-P,3948,,P,2019-04-17,6805.2,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d200023100000002e2,5.03,Tamed Tiger,M1630,1633.2,M,75,False,2
RMS-98/10240,808,8029.6,8247.1,regular,reload,M6000ST,3868,,P,2022-05-11,6788.7,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d2000231000000044d,1.38,Super Thunder,M6000,5958.9,M,98,False,2
RMS-98/7680,597,6682,8307,regular,reload,M1845NT,3772,,P,2019-04-17,3081,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d2000231000000030c,4.43,Blue Thunder,M1845,1875,M,98,False,2
Pro75-6G,893,7031.799999999999,8429.4,regular,reload,8429M2020-P,4349,,P,2021-03-16,2680.4,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003aa,4.17,Imax,M2020,2021.9,M,75,False,2
Pro98-4G,702,7919,8634.4,regular,reload,8634M6400-P,4175,,P,2019-04-17,7237.8,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003ed,1.36,Vmax,M6400,6365.2,M,98,False,2
76/8000,1038,7160,8838,regular,reload,M3000-LW,4350,,P,2019-04-17,4780,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d200023100000002f1,3,Loki White,M3000,2946,M,76,False,2
,1405,8999.87,9114.4,regular,hybrid,4630CCRGMFX-M1010FX,4301.4,,,2019-04-17,,Hypertek,"Tripoli Rocketry Association, Inc.",Hypertek,5f4294d200023100000001a1,9.02415841584158,,M1010,1010,M,98,False,2
,1405,8907.14,9155,regular,hybrid,4630CCRGM-M1000,4236.4,,,2019-04-17,,Hypertek,"Tripoli Rocketry Association, Inc.",Hypertek,5f4294d2000231000000019e,9.155,,M1000,1000,M,98,False,2
RMS-98/10240,732,8986.88,9218,regular,reload,M2000R,5368,,P,2019-04-17,2327,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001b2,4,Redline,M2000,2000,M,98,False,2
RMS-98/10240,732,8776,9325,regular,reload,M750W,5540,https://nar.org/SandT/pdf/Aerotech/M750W.pdf,P,2022-07-23,1454,AeroTech,National Association of Rocketry,AeroTech,5f4294d200023100000001d8,12.65,White Lightning,M750,744,M,98,False,2
76/8000,1038,7597,9395,regular,reload,M3464LB,4464,,P,2019-04-17,4328,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d20002310000000436,2.7,Loki Blue,M3464,3464,M,76,False,2
98/11000,870,10138,9580,OOP,reload,M1025WC,5329,,P,2019-04-17,1852,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d200023100000003cb,9.36,White Cloud,M1025,1025,M,98,False,1
RMS-98/10240,751,8064,9671,regular,reload,M2500T,4711.2,,P,2019-04-17,3710.9,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001b8,3.85,Blue Thunder,M2500,2500,M,98,False,2
,1438,,9835,OOP,hybrid,5478CCRGM-M1001,5161,,,2019-04-17,,Hypertek,"Tripoli Rocketry Association, Inc.",Hypertek,5f4294d200023100000001a0,9.82517482517482,,M1001,1001,M,98,False,1
Pro98-4G,702,8342,9869.7,regular,reload,9870M1800-P,4802,,,2021-06-13,2240.6,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002fb,5.49,Blue Streak,M1800,1797.1,M,98,False,2
Pro98-4G,702,8823,9875.6,regular,reload,9876M1890-P,5280,,,2019-04-17,2401.6,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d2000231000000022e,5.25,Red Lightning,M1890,1889,M,98,False,1
Pro98-4G,702,8578,9955,regular,reload,9955M1450-P,4830,,,2019-04-17,2416.35,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000001ff,6.87,Classic,M1450,1456,M,98,False,2
Pro75-6GXL,1025,8182,9976.7,regular,reload,9977M2245-P,5074,,,2019-04-17,3357,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003e9,4.29,Imax,M2245,2326.4,M,75,False,2
Pro98-4G,702,8108.000000000001,9994.5,regular,reload,9994M3400-P,4452,,,2019-04-17,3983,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000318,2.92,White Thunder,M3400,3421.1,M,98,False,2
,1438,,10098,OOP,hybrid,4630CCRGMFX-M1040FX,5293,,,2019-04-17,,Hypertek,"Tripoli Rocketry Association, Inc.",Hypertek,5f4294d200023100000001a3,9.70961538461538,,M1040,1040,M,98,False,1
Pro98-4G,702,8492,10133,regular,reload,10133M795-P,4892,,,2019-04-17,794,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000001fd,12.76,Classic,M795,794,M,98,False,2
AMW 98-11000,870,,10281,OOP,reload,WT-98-11000,5160.9,,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001b3,4.998,White Wolf,N2020,2020,N,98,False,2
Pro98-6G,1010,9918.5,10347,regular,reload,10347N10000-P,5200,,,2019-04-17,11564.5,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000381,1.01,Vmax,N10000,10219.3,N,98,False,2
Pro98-4G,702,9180,10366.9,regular,reload,10367N1800-P,5727,,P,2019-04-17,2216.4,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003b3,5.89,White,N1800,1759.8,N,98,False,2
RMS-98/10240,732,8988.22,10481.5,regular,reload,M1939W,5719.1,,P,2021-06-13,2429.7,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001b1,6.2,White Lightning,M1939,1939,M,98,False,2
AMW 98-11000,870,,10607,OOP,reload,GG-98-11000,5591.4,,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001ba,4.03,Green Gorilla,N2600,2600,N,98,False,2
RMS-98/15360,1046,11997,10657,regular,reload,N2220DM,7183,,P,2019-04-17,4472,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000003fe,5.4,Dark Matter,N2220,2199,N,98,True,2
98/11000,870,10138,10812.7,OOP,reload,N2717WC,5328,,,2019-04-17,4200.08,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d2000231000000042c,4.1,White Cloud,N2717,2717,N,98,False,1
Pro98-6G,1010,11482,11077.3,regular,reload,11077N2600-P,6618,,,2021-06-13,3047.7,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002f8,4.28,Skidmark,N2600,2585.5,N,98,True,2
AMW 98-11000,870,,11452,OOP,reload,BB-98-11000,5147.1,,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d200023100000001bb,4.16,Blue Baboon,N2700,2700,N,98,False,2
