motorId,time,thrust
5f4294d200023100000002ec,1.852,0.0
5f4294d20002310000000370,0.018,107.269
5f4294d20002310000000370,0.031,113.588
5f4294d20002310000000370,0.059,103.508
5f4294d20002310000000370,0.135,121.712
5f4294d20002310000000370,0.22,104.561
5f4294d20002310000000370,0.299,95.534
5f4294d20002310000000370,0.432,88.312
5f4294d20002310000000370,0.959,69.657
5f4294d20002310000000370,1.757,43.479
5f4294d20002310000000370,2.418,20.762
5f4294d20002310000000370,2.851,9.478
5f4294d20002310000000370,3.013,5.567
5f4294d20002310000000370,3.026,0.0
5f4294d200023100000002de,0.008,125.295
5f4294d200023100000002de,0.021,209.602
5f4294d200023100000002de,0.052,160.928
5f4294d200023100000002de,0.118,186.779
5f4294d200023100000002de,0.293,190.738
5f4294d200023100000002de,0.465,183.518
5f4294d200023100000002de,0.683,171.641
5f4294d200023100000002de,0.988,145.557
5f4294d200023100000002de,1.133,134.145
5f4294d200023100000002de,1.221,74.292
5f4294d200023100000002de,1.293,29.81
5f4294d200023100000002de,1.372,10.014
5f4294d200023100000002de,1.398,6.521
5f4294d200023100000002de,1.4,0.0
5f4294d200023100000002d1,0.004,15.683
5f4294d200023100000002d1,0.022,170.834
5f4294d200023100000002d1,0.039,116.877
5f4294d200023100000002d1,0.122,142.642
5f4294d200023100000002d1,0.236,149.737
5f4294d200023100000002d1,0.589,142.642
5f4294d200023100000002d1,0.801,131.253
5f4294d200023100000002d1,1.068,122.104
5f4294d200023100000002d1,1.118,107.915
5f4294d200023100000002d1,1.145,78.416
5f4294d200023100000002d1,1.174,43.129
5f4294d200023100000002d1,1.211,21.471
5f4294d200023100000002d1,1.247,8.775
5f4294d200023100000002d1,1.299,0.0
5f4294d200023100000002c7,0.018,5.0
5f4294d200023100000002c7,0.027,73.0
5f4294d200023100000002c7,0.032,139.2
5f4294d200023100000002c7,0.048,117.0
5f4294d200023100000002c7,0.056,87.0
5f4294d200023100000002c7,0.081,95.0
5f4294d200023100000002c7,0.147,101.0
5f4294d200023100000002c7,0.336,103.0
5f4294d200023100000002c7,0.52,101.0
5f4294d200023100000002c7,1.6,83.0
5f4294d200023100000002c7,1.686,81.0
5f4294d200023100000002c7,1.72,79.0
5f4294d200023100000002c7,1.778,60.0
5f4294d200023100000002c7,1.82,38.0
5f4294d200023100000002c7,1.94,0.0
5f4294d200023100000002ca,0.02,10.0
5f4294d200023100000002ca,0.04,58.0
5f4294d200023100000002ca,0.052,72.0
5f4294d200023100000002ca,0.07,65.0
5f4294d200023100000002ca,0.106,43.0
5f4294d200023100000002ca,0.23,51.0
5f4294d200023100000002ca,0.4,55.0
5f4294d200023100000002ca,0.85,57.0
5f4294d200023100000002ca,1.5,55.0
5f4294d200023100000002ca,2.0,51.0
5f4294d200023100000002ca,2.5,44.5
5f4294d200023100000002ca,2.78,44.0
5f4294d200023100000002ca,2.86,37.0
5f4294d200023100000002ca,2.93,20.0
5f4294d200023100000002ca,3.02,0.0
5f4294d200023100000002c3,0.018,10.0
5f4294d200023100000002c3,0.026,225.0
5f4294d200023100000002c3,0.055,165.0
5f4294d200023100000002c3,0.1,170.0
5f4294d200023100000002c3,0.2,175.0
5f4294d200023100000002c3,0.35,180.0
5f4294d200023100000002c3,0.9,175.0
5f4294d200023100000002c3,0.95,100.0
5f4294d200023100000002c3,0.98,45.0
5f4294d200023100000002c3,1.062,0.0
5f4294d200023100000002bc,0.026,10.0
5f4294d200023100000002bc,0.028,154.0
5f4294d200023100000002bc,0.033,238.0
5f4294d200023100000002bc,0.055,270.0
5f4294d200023100000002bc,0.07,234.0
5f4294d200023100000002bc,0.71,259.0
5f4294d200023100000002bc,0.78,296.0
5f4294d200023100000002bc,0.8,280.0
5f4294d200023100000002bc,0.87,50.0
5f4294d200023100000002bc,0.9,10.0
5f4294d200023100000002bc,0.937,0.0
5f4294d200023100000002bb,0.021,13.0
5f4294d200023100000002bb,0.032,175.0
5f4294d200023100000002bb,0.057,215.0
5f4294d200023100000002bb,0.08,180.0
5f4294d200023100000002bb,0.13,175.0
5f4294d200023100000002bb,0.4,185.0
5f4294d200023100000002bb,0.6,190.0
5f4294d200023100000002bb,0.76,195.0
5f4294d200023100000002bb,0.84,236.0
5f4294d200023100000002bb,0.88,150.0
5f4294d200023100000002bb,0.92,30.0
5f4294d200023100000002bb,1.0,0.0
5f4294d200023100000002ba,0.01,6.0
5f4294d200023100000002ba,0.02,40.0
5f4294d200023100000002ba,0.03,116.0
5f4294d200023100000002ba,0.04,131.0
5f4294d200023100000002ba,0.05,146.0
5f4294d200023100000002ba,0.06,147.0
5f4294d200023100000002ba,0.07,140.0
5f4294d200023100000002ba,0.08,136.0
5f4294d200023100000002ba,0.09,130.0
5f4294d200023100000002ba,0.1,126.0
5f4294d200023100000002ba,0.2,129.0
5f4294d200023100000002ba,0.3,132.0
5f4294d200023100000002ba,0.4,137.0
5f4294d200023100000002ba,0.5,139.0
5f4294d200023100000002ba,0.6,141.0
5f4294d200023100000002ba,0.7,142.0
5f4294d200023100000002ba,0.8,145.0
5f4294d200023100000002ba,0.85,150.0
5f4294d200023100000002ba,0.87,155.0
5f4294d200023100000002ba,0.9,116.0
5f4294d200023100000002ba,0.93,60.0
5f4294d200023100000002ba,0.95,30.0
5f4294d200023100000002ba,1.0,3.0
5f4294d200023100000002ba,1.1,0.0
5f4294d200023100000002a6,0.021,10.0
5f4294d200023100000002a6,0.028,139.0
5f4294d200023100000002a6,0.055,139.0
5f4294d200023100000002a6,0.075,108.0
5f4294d200023100000002a6,0.13,120.0
5f4294d200023100000002a6,0.35,132.0
5f4294d200023100000002a6,0.65,140.0
5f4294d200023100000002a6,1.0,144.0
5f4294d200023100000002a6,1.15,143.0
5f4294d200023100000002a6,1.22,145.0
5f4294d200023100000002a6,1.35,23.0
5f4294d200023100000002a6,1.53,0.0
5f4294d200023100000002a5,0.018,20.0
5f4294d200023100000002a5,0.023,80.0
5f4294d200023100000002a5,0.03,131.0
5f4294d200023100000002a5,0.05,105.0
5f4294d200023100000002a5,0.065,75.0
5f4294d200023100000002a5,0.1,94.0
5f4294d200023100000002a5,0.25,104.0
5f4294d200023100000002a5,0.4,111.0
5f4294d200023100000002a5,0.65,120.0
5f4294d200023100000002a5,0.86,123.0
5f4294d200023100000002a5,1.05,124.0
5f4294d200023100000002a5,1.13,121.0
5f4294d200023100000002a5,1.17,110.0
5f4294d200023100000002a5,1.2,85.0
5f4294d200023100000002a5,1.23,40.0
5f4294d200023100000002a5,1.25,20.0
5f4294d200023100000002a5,1.3,5.0
5f4294d200023100000002a5,1.36,0.0
5f4294d2000231000000029a,0.01,7.0
5f4294d2000231000000029a,0.02,144.0
5f4294d2000231000000029a,0.04,183.0
5f4294d2000231000000029a,0.06,182.0
5f4294d2000231000000029a,0.08,176.0
5f4294d2000231000000029a,0.09,173.0
5f4294d2000231000000029a,0.1,172.0
5f4294d2000231000000029a,0.2,160.0
5f4294d2000231000000029a,0.4,147.0
5f4294d2000231000000029a,0.5,142.0
5f4294d2000231000000029a,0.7,134.0
5f4294d2000231000000029a,0.8,127.0
5f4294d2000231000000029a,1.0,121.0
5f4294d2000231000000029a,1.1,118.0
5f4294d2000231000000029a,1.2,115.0
5f4294d2000231000000029a,1.4,109.0
5f4294d2000231000000029a,1.5,104.0
5f4294d2000231000000029a,1.6,75.0
5f4294d2000231000000029a,1.7,31.0
5f4294d2000231000000029a,1.8,13.0
5f4294d2000231000000029a,1.9,0.0
5f4294d20002310000000299,0.021,10.0
5f4294d20002310000000299,0.028,154.0
5f4294d20002310000000299,0.055,155.0
5f4294d20002310000000299,0.075,108.0
5f4294d20002310000000299,0.13,120.0
5f4294d20002310000000299,0.35,115.0
5f4294d20002310000000299,1.4,83.0
5f4294d20002310000000299,1.48,84.0
5f4294d20002310000000299,1.56,73.0
5f4294d20002310000000299,1.69,22.0
5f4294d20002310000000299,1.76,8.0
5f4294d20002310000000299,1.85,0.0
5f4294d20002310000000297,0.005,1.3
5f4294d20002310000000297,0.012,80.0
5f4294d20002310000000297,0.02,156.0
5f4294d20002310000000297,0.04,148.0
5f4294d20002310000000297,0.05,105.0
5f4294d20002310000000297,0.11,121.0
5f4294d20002310000000297,0.3,131.0
5f4294d20002310000000297,0.5,134.0
5f4294d20002310000000297,0.7,130.0
5f4294d20002310000000297,0.95,126.0
5f4294d20002310000000297,1.13,126.0
5f4294d20002310000000297,1.18,115.0
5f4294d20002310000000297,1.27,40.0
5f4294d20002310000000297,1.31,20.0
5f4294d20002310000000297,1.35,6.0
5f4294d20002310000000297,1.37,0.0
5f4294d200023100000002c4,0.018,10.0
5f4294d200023100000002c4,0.023,345.0
5f4294d200023100000002c4,0.039,325.0
5f4294d200023100000002c4,0.05,276.0
5f4294d200023100000002c4,0.13,287.0
5f4294d200023100000002c4,0.35,292.0
5f4294d200023100000002c4,0.75,259.0
5f4294d200023100000002c4,0.78,265.0
5f4294d200023100000002c4,0.87,40.0
5f4294d200023100000002c4,0.936,0.0
5f4294d20002310000000290,0.01,150.0
5f4294d20002310000000290,0.015,200.0
5f4294d20002310000000290,0.025,240.0
5f4294d20002310000000290,0.075,210.0
5f4294d20002310000000290,0.13,205.0
5f4294d20002310000000290,0.35,204.0
5f4294d20002310000000290,0.7,205.0
5f4294d20002310000000290,0.8,190.0
5f4294d20002310000000290,0.9,185.0
5f4294d20002310000000290,0.99,173.0
5f4294d20002310000000290,1.1,60.0
5f4294d20002310000000290,1.22,25.0
5f4294d20002310000000290,1.34,0.0
5f4294d2000231000000028f,0.01,10.0
5f4294d2000231000000028f,0.017,100.0
5f4294d2000231000000028f,0.023,190.0
5f4294d2000231000000028f,0.028,200.0
5f4294d2000231000000028f,0.042,140.0
5f4294d2000231000000028f,0.05,135.0
5f4294d2000231000000028f,0.12,152.0
5f4294d2000231000000028f,0.35,154.0
5f4294d2000231000000028f,1.0,135.0
5f4294d2000231000000028f,1.065,110.0
5f4294d2000231000000028f,1.2,25.0
5f4294d2000231000000028f,1.28,0.0
5f4294d2000231000000023c,0.0543478,146.552
5f4294d2000231000000023c,1.51398,94.8276
5f4294d2000231000000023c,2.1972,44.8276
5f4294d2000231000000023c,2.6087,0.0
5f4294d20002310000000250,0.015528,127.586
5f4294d20002310000000250,0.151398,127.586
5f4294d20002310000000250,0.477484,139.655
5f4294d20002310000000250,0.74146,146.552
5f4294d20002310000000250,1.00543,150.0
5f4294d20002310000000250,1.13742,122.414
5f4294d20002310000000250,1.30823,86.2069
5f4294d20002310000000250,1.59938,39.6552
5f4294d20002310000000250,2.0,0.0
5f4294d20002310000000239,0.02,143.233
5f4294d20002310000000239,0.039,136.193
5f4294d20002310000000239,0.057,141.067
5f4294d20002310000000239,0.061,138.088
5f4294d20002310000000239,0.072,95.308
5f4294d20002310000000239,0.084,86.644
5f4294d20002310000000239,0.112,108.575
5f4294d20002310000000239,0.17,113.72
5f4294d20002310000000239,0.243,120.76
5f4294d20002310000000239,0.327,125.904
5f4294d20002310000000239,0.413,130.236
5f4294d20002310000000239,0.487,134.839
5f4294d20002310000000239,0.699,142.15
5f4294d20002310000000239,0.71,142.42
5f4294d20002310000000239,0.765,143.503
5f4294d20002310000000239,0.812,142.691
5f4294d20002310000000239,0.871,148.377
5f4294d20002310000000239,0.888,143.774
5f4294d20002310000000239,0.914,144.586
5f4294d20002310000000239,0.949,144.857
5f4294d20002310000000239,0.99,141.879
5f4294d20002310000000239,1.033,145.399
5f4294d20002310000000239,1.072,145.399
5f4294d20002310000000239,1.112,144.045
5f4294d20002310000000239,1.143,142.42
5f4294d20002310000000239,1.182,144.316
5f4294d20002310000000239,1.241,142.691
5f4294d20002310000000239,1.307,141.608
5f4294d20002310000000239,1.387,138.63
5f4294d20002310000000239,1.448,135.651
5f4294d20002310000000239,1.499,133.485
5f4294d20002310000000239,1.552,129.965
5f4294d20002310000000239,1.577,131.59
5f4294d20002310000000239,1.605,131.59
5f4294d20002310000000239,1.634,132.402
5f4294d20002310000000239,1.652,132.402
5f4294d20002310000000239,1.669,129.153
5f4294d20002310000000239,1.685,121.843
5f4294d20002310000000239,1.699,108.575
5f4294d20002310000000239,1.744,61.463
5f4294d20002310000000239,1.775,27.347
5f4294d20002310000000239,1.822,14.892
5f4294d20002310000000239,1.869,7.581
5f4294d20002310000000239,1.912,1.895
5f4294d20002310000000239,1.939,0.0
5f4294d20002310000000068,0.006,1.158086
5f4294d20002310000000068,0.008,7.48984
5f4294d20002310000000068,0.01,33.7575
5f4294d20002310000000068,0.012,64.5955
5f4294d20002310000000068,0.014,62.9316
5f4294d20002310000000068,0.016,58.8272
5f4294d20002310000000068,0.018,74.9118
5f4294d20002310000000068,0.02,85.0062
5f4294d20002310000000068,0.022,91.1072
5f4294d20002310000000068,0.026,93.9913
5f4294d20002310000000068,0.028,98.4284
5f4294d20002310000000068,0.032,97.652
5f4294d20002310000000068,0.038,102.2
5f4294d20002310000000068,0.074,97.3192
5f4294d20002310000000068,0.124,95.4334
5f4294d20002310000000068,0.376,99.3159
5f4294d20002310000000068,0.68,99.4268
5f4294d20002310000000068,0.994,91.6619
5f4294d20002310000000068,1.2459,83.0095
5f4294d20002310000000068,1.2819,77.3522
5f4294d20002310000000068,1.3159,61.9332
5f4294d20002310000000068,1.3599,44.6285
5f4294d20002310000000068,1.4239,29.0986
5f4294d20002310000000068,1.5039,21.2227
5f4294d20002310000000068,1.5979,19.33693
5f4294d20002310000000068,1.6559,16.34188
5f4294d20002310000000068,1.6759,13.90147
5f4294d20002310000000068,1.6779,11.79384
5f4294d20002310000000068,1.7139,5.0938
5f4294d20002310000000068,1.7339,1.388816
5f4294d20002310000000068,1.8079,0.0
5f4294d20002310000000068,0.006,101.291
5f4294d20002310000000068,0.013,105.18
5f4294d20002310000000068,0.031,103.473
5f4294d20002310000000068,0.038,104.069
5f4294d20002310000000068,0.067,99.803
5f4294d20002310000000068,0.103,96.906
5f4294d20002310000000068,0.181,94.733
5f4294d20002310000000068,0.271,94.039
5f4294d20002310000000068,0.303,96.985
5f4294d20002310000000068,0.367,95.547
5f4294d20002310000000068,0.428,94.842
5f4294d20002310000000068,0.456,97.055
5f4294d20002310000000068,0.463,92.65
5f4294d20002310000000068,0.51,94.872
5f4294d20002310000000068,0.596,93.444
5f4294d20002310000000068,0.606,95.646
5f4294d20002310000000068,0.624,91.985
5f4294d20002310000000068,0.635,95.656
5f4294d20002310000000068,0.646,91.995
5f4294d20002310000000068,0.696,90.547
5f4294d20002310000000068,0.846,85.477
5f4294d20002310000000068,0.96,80.388
5f4294d20002310000000068,1.071,74.564
5f4294d20002310000000068,1.207,62.878
5f4294d20002310000000068,1.296,52.639
5f4294d20002310000000068,1.35,37.252
5f4294d20002310000000068,1.382,20.397
5f4294d20002310000000068,1.418,10.139
5f4294d20002310000000068,1.457,4.281
5f4294d20002310000000068,1.5,0.0
5f4294d20002310000000064,0.0281,68.8604
5f4294d20002310000000064,0.038,78.6517
5f4294d20002310000000064,0.0561,75.923
5f4294d20002310000000064,0.066,73.0337
5f4294d20002310000000064,0.0776,70.4655
5f4294d20002310000000064,0.1139,69.3419
5f4294d20002310000000064,0.1403,68.6998
5f4294d20002310000000064,0.1667,67.5762
5f4294d20002310000000064,0.1881,70.305
5f4294d20002310000000064,0.2013,69.0209
5f4294d20002310000000064,0.2294,72.5522
5f4294d20002310000000064,0.2541,76.4045
5f4294d20002310000000064,0.2723,71.4286
5f4294d20002310000000064,0.3102,76.244
5f4294d20002310000000064,0.335,71.9101
5f4294d20002310000000064,0.4208,75.6019
5f4294d20002310000000064,0.4604,72.3917
5f4294d20002310000000064,0.5215,79.2937
5f4294d20002310000000064,0.5941,73.3547
5f4294d20002310000000064,0.6436,80.0963
5f4294d20002310000000064,0.7013,73.8363
5f4294d20002310000000064,0.7393,76.4045
5f4294d20002310000000064,0.7541,74.6388
5f4294d20002310000000064,0.7657,77.3676
5f4294d20002310000000064,0.7937,78.6517
5f4294d20002310000000064,0.8036,77.0465
5f4294d20002310000000064,0.8168,80.2568
5f4294d20002310000000064,0.8267,75.2809
5f4294d20002310000000064,0.8383,81.5409
5f4294d20002310000000064,0.8581,75.7624
5f4294d20002310000000064,0.8795,77.8491
5f4294d20002310000000064,0.934,74.1573
5f4294d20002310000000064,0.9868,79.9358
5f4294d20002310000000064,1.038,76.7255
5f4294d20002310000000064,1.0561,72.2311
5f4294d20002310000000064,1.0941,78.8122
5f4294d20002310000000064,1.1221,75.6019
5f4294d20002310000000064,1.1502,80.8989
5f4294d20002310000000064,1.1617,76.886
5f4294d20002310000000064,1.1848,80.0963
5f4294d20002310000000064,1.1997,76.7255
5f4294d20002310000000064,1.2327,78.8122
5f4294d20002310000000064,1.2508,76.4045
5f4294d20002310000000064,1.2871,82.504
5f4294d20002310000000064,1.3102,77.5281
5f4294d20002310000000064,1.3267,81.862
5f4294d20002310000000064,1.3564,75.2809
5f4294d20002310000000064,1.3729,80.0963
5f4294d20002310000000064,1.4076,75.7624
5f4294d20002310000000064,1.4884,79.9358
5f4294d20002310000000064,1.5116,73.6758
5f4294d20002310000000064,1.5297,81.0594
5f4294d20002310000000064,1.5512,74.6388
5f4294d20002310000000064,1.5611,80.8989
5f4294d20002310000000064,1.604,72.8732
5f4294d20002310000000064,1.7211,75.6019
5f4294d20002310000000064,1.7607,68.6998
5f4294d20002310000000064,1.7789,70.1445
5f4294d20002310000000064,1.8119,66.9342
5f4294d20002310000000064,1.8267,70.7865
5f4294d20002310000000064,1.8482,70.7865
5f4294d20002310000000064,2.3878,0.0
5f4294d2000231000000008d,0.00111857,531.028
5f4294d2000231000000008d,0.0190157,634.475
5f4294d2000231000000008d,0.0223714,593.096
5f4294d2000231000000008d,0.033557,544.821
5f4294d2000231000000008d,0.296421,317.238
5f4294d2000231000000008d,0.313199,186.205
5f4294d2000231000000008d,0.743848,96.5506
5f4294d2000231000000008d,0.97,0.0
5f4294d20002310000000097,0.0,663.812
5f4294d20002310000000097,0.0447427,780.15
5f4294d20002310000000097,0.108501,704.872
5f4294d20002310000000097,0.111857,342.171
5f4294d20002310000000097,0.176734,328.484
5f4294d20002310000000097,0.196868,307.954
5f4294d20002310000000097,0.6,0.0
5f4294d20002310000000096,0.0,558.614
5f4294d20002310000000096,0.115213,717.233
5f4294d20002310000000096,0.12528,268.962
5f4294d20002310000000096,0.214765,248.273
5f4294d20002310000000096,0.286353,241.376
5f4294d20002310000000096,0.334452,227.583
5f4294d20002310000000096,0.62,0.0
5f4294d2000231000000008f,0.0,684.342
5f4294d2000231000000008f,0.0302013,656.968
5f4294d2000231000000008f,0.0525727,574.847
5f4294d2000231000000008f,0.0581655,349.014
5f4294d2000231000000008f,0.346756,260.05
5f4294d2000231000000008f,0.364653,191.616
5f4294d2000231000000008f,0.7,0.0
5f4294d2000231000000007b,0.01,138.21
5f4294d2000231000000007b,0.08,150.1
5f4294d2000231000000007b,0.12,142.67
5f4294d2000231000000007b,0.15,132.27
5f4294d2000231000000007b,0.22,130.49
5f4294d2000231000000007b,0.29,90.3
5f4294d2000231000000007b,0.34,88.27
5f4294d2000231000000007b,0.4,86.81
5f4294d2000231000000007b,0.61,86.52
5f4294d2000231000000007b,0.72,81.59
5f4294d2000231000000007b,0.76,71.72
5f4294d2000231000000007b,0.86,64.46
5f4294d2000231000000007b,1.01,63.3
5f4294d2000231000000007b,1.18,62.42
5f4294d2000231000000007b,1.28,60.39
5f4294d2000231000000007b,1.5,57.49
5f4294d2000231000000007b,1.8,58.36
5f4294d2000231000000007b,1.89,59.23
5f4294d2000231000000007b,2.01,55.46
5f4294d2000231000000007b,2.21,36.29
5f4294d2000231000000007b,2.36,22.94
5f4294d2000231000000007b,2.54,13.36
5f4294d2000231000000007b,2.72,9.58
5f4294d2000231000000007b,2.75,0.0
5f4294d2000231000000008e,0.0,314.1
5f4294d2000231000000008e,0.1,236.61
5f4294d2000231000000008e,0.2,269.23
5f4294d2000231000000008e,0.3,261.06
5f4294d2000231000000008e,0.4,252.9
5f4294d2000231000000008e,0.72,252.9
5f4294d2000231000000008e,0.8,112.58
5f4294d2000231000000008e,0.9,9.78
5f4294d2000231000000008e,0.96,0.0
5f4294d2000231000000006e,0.00223714,217.239
5f4294d2000231000000006e,0.00671141,399.995
5f4294d2000231000000006e,0.0201342,220.687
5f4294d2000231000000006e,0.914989,72.4129
5f4294d2000231000000006e,0.955257,37.9306
5f4294d2000231000000006e,1.15,0.0
5f4294d2000231000000006b,0.0,182.756
5f4294d2000231000000006b,0.199105,177.584
5f4294d2000231000000006b,0.606264,132.757
5f4294d2000231000000006b,0.986577,53.4476
5f4294d2000231000000006b,1.43,0.0
5f4294d2000231000000007f,0.00223714,251.721
5f4294d2000231000000007f,0.0402685,265.514
5f4294d2000231000000007f,0.0738255,203.446
5f4294d2000231000000007f,0.400447,179.308
5f4294d2000231000000007f,0.60179,134.481
5f4294d2000231000000007f,1.08949,127.585
5f4294d2000231000000007f,1.40268,93.1023
5f4294d2000231000000007f,1.61969,37.9306
5f4294d2000231000000007f,1.85,0.0
5f4294d20002310000000078,0.05,170.9
5f4294d20002310000000078,0.09,122.3
